customer_id,recency,frequency,monetary,unique_products,avg_unit_price,lifespan_days,avg_order_value,purchase_rate,revenue_per_product,r_score,f_score,m_score,rfm_score,segment,churned,cluster,cluster_name,action
14249,411,12,5625.46,178,4.01,268,468.79,0.0446,31.6,2,5,5,12,Loyal,1,0,Champions,"Reward with loyalty perks, ask for reviews"
14250,8,3,1904.05,94,2.49,82,634.68,0.0361,20.26,5,3,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14251,2,5,2879.7,37,2.07,55,575.94,0.0893,77.83,5,4,4,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14252,382,1,350.99,10,12.63,0,350.99,1.0,35.1,2,1,2,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14253,494,2,363.4,11,5.9,129,181.7,0.0154,33.04,1,2,2,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14254,433,1,601.03,23,2.48,0,601.03,1.0,26.13,1,1,2,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14255,547,1,1000.63,1,1000.63,0,1000.63,1.0,1000.63,1,1,3,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14256,261,5,2473.99,100,4.05,434,494.8,0.0115,24.74,2,4,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14257,65,9,5954.45,167,2.37,584,661.61,0.0154,35.66,3,5,5,13,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14258,10,25,32051.34,97,4.0,726,1282.05,0.0344,330.43,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14259,142,1,120.0,5,2.83,0,120.0,1.0,24.0,3,1,1,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
14260,472,3,824.28,50,3.06,77,274.76,0.0385,16.49,1,3,3,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
14261,51,2,1163.45,52,5.06,27,581.72,0.0714,22.37,4,2,3,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
14262,9,8,2618.23,87,2.09,232,327.28,0.0343,30.09,5,4,4,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14263,424,1,322.93,16,2.36,0,322.93,1.0,20.18,1,1,2,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14264,155,6,1517.36,59,5.68,456,252.89,0.0131,25.72,3,4,4,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14265,110,4,1373.35,74,4.77,502,343.34,0.008,18.56,3,3,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14266,429,1,40.56,1,1.69,0,40.56,1.0,40.56,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
14267,163,3,1516.24,25,4.39,97,505.41,0.0306,60.65,3,3,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14268,471,1,354.85,19,3.43,0,354.85,1.0,18.68,1,1,2,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14269,440,1,295.73,16,4.94,0,295.73,1.0,18.48,1,1,2,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14270,332,1,492.65,29,4.57,0,492.65,1.0,16.99,2,1,2,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14271,226,2,219.13,38,2.48,183,109.56,0.0109,5.77,2,2,1,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
14272,74,4,920.81,62,2.32,508,230.2,0.0079,14.85,3,3,3,9,At Risk,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14273,52,4,559.97,22,2.48,190,139.99,0.0209,25.45,4,3,2,9,At Risk,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14274,687,1,256.6,15,1.67,0,256.6,1.0,17.11,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
14275,396,6,1189.38,14,1.95,211,198.23,0.0283,84.96,2,4,3,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14276,99,7,2102.68,75,2.11,561,300.38,0.0125,28.04,3,4,4,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14277,16,9,17225.81,334,3.85,710,1913.98,0.0127,51.57,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14278,410,1,205.83,13,2.61,0,205.83,1.0,15.83,2,1,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14279,521,2,191.86,3,4.53,160,95.93,0.0124,63.95,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14280,197,1,134.04,8,4.73,0,134.04,1.0,16.76,2,1,1,4,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
14281,409,1,245.15,7,6.71,0,245.15,1.0,35.02,2,1,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14282,4,25,7849.66,100,1.61,659,313.99,0.0379,78.5,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14283,464,4,628.44,36,1.93,106,157.11,0.0374,17.46,1,3,3,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
14284,31,3,1299.65,59,4.13,622,433.22,0.0048,22.03,4,3,4,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14285,22,8,3284.42,48,4.57,710,410.55,0.0113,68.43,4,4,5,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14286,24,7,8479.76,270,1.43,712,1211.39,0.0098,31.41,4,4,5,13,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14287,9,3,176.63,9,1.91,190,58.88,0.0157,19.63,5,3,1,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
14288,214,1,426.6,16,3.01,0,426.6,1.0,26.66,2,1,2,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
14289,9,6,911.26,33,5.35,280,151.88,0.0214,27.61,5,4,3,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14290,12,8,4516.56,120,3.77,720,564.57,0.0111,37.64,5,4,5,14,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14291,2,23,7904.1,241,2.37,728,343.66,0.0316,32.8,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14292,8,16,9226.25,120,3.07,623,576.64,0.0256,76.89,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14293,4,9,3267.93,88,2.93,726,363.1,0.0124,37.14,5,5,5,15,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14294,408,1,375.34,23,3.35,0,375.34,1.0,16.32,2,1,2,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14295,41,5,2362.91,66,3.39,691,472.58,0.0072,35.8,4,4,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14296,422,2,456.4,27,3.45,152,228.2,0.0131,16.9,1,2,2,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14297,18,4,1305.33,48,2.34,257,326.33,0.0155,27.19,5,3,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14298,9,82,91194.49,1370,1.58,719,1112.13,0.1139,66.57,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14299,9,27,14499.49,164,2.97,729,537.02,0.037,88.41,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14300,19,1,43.2,3,1.38,0,43.2,1.0,14.4,5,1,1,7,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
14301,118,4,1992.18,37,2.59,549,498.04,0.0073,53.84,3,3,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14302,431,3,742.9,25,2.91,306,247.63,0.0098,29.72,1,3,3,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
14303,408,2,277.94,21,1.47,27,138.97,0.0714,13.24,2,2,1,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14304,223,3,1725.01,69,3.72,348,575.0,0.0086,25.0,2,3,4,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14305,72,3,1858.96,96,2.35,64,619.65,0.0462,19.36,3,3,4,10,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14306,52,6,3151.4,43,3.3,625,525.23,0.0096,73.29,4,4,5,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14307,89,10,5071.03,205,2.7,643,507.1,0.0155,24.74,3,5,5,13,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14308,550,2,1147.02,1,573.51,0,573.51,2.0,1147.02,1,2,3,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14309,9,11,3780.81,125,2.55,542,343.71,0.0203,30.25,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14310,433,1,492.1,22,2.32,0,492.1,1.0,22.37,1,1,2,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14311,243,2,516.45,31,4.27,324,258.23,0.0062,16.66,2,2,2,6,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
14312,47,11,3090.29,148,4.01,457,280.94,0.024,20.88,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14314,107,2,229.8,10,1.05,324,114.9,0.0062,22.98,3,2,1,6,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
14315,45,8,3197.82,83,3.66,589,399.73,0.0136,38.53,4,4,5,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14316,423,5,1370.34,21,0.85,208,274.07,0.0239,65.25,1,4,4,9,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
14317,65,1,508.58,24,3.1,0,508.58,1.0,21.19,3,1,2,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
14318,461,1,158.02,9,1.64,0,158.02,1.0,17.56,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
14319,425,1,494.85,26,1.9,0,494.85,1.0,19.03,1,1,2,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14320,207,5,1346.75,68,3.66,480,269.35,0.0104,19.81,2,4,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14321,11,7,2218.06,162,1.68,462,316.87,0.0151,13.69,5,4,4,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14322,430,4,474.1,10,4.07,230,118.52,0.0173,47.41,1,3,2,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14323,115,2,605.06,32,3.0,123,302.53,0.0161,18.91,3,2,2,7,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
14324,410,2,701.61,41,3.08,283,350.8,0.007,17.11,2,2,3,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
14325,570,1,245.48,18,1.15,0,245.48,1.0,13.64,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
14326,243,3,940.98,54,3.2,290,313.66,0.0103,17.43,2,3,3,8,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14327,164,6,1894.93,99,2.21,536,315.82,0.0112,19.14,3,4,4,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14328,439,1,445.05,1,445.05,0,445.05,1.0,445.05,1,1,2,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14329,18,15,9927.22,349,3.2,706,661.81,0.0212,28.44,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14330,624,1,200.63,13,2.61,0,200.63,1.0,15.43,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
14331,125,2,462.66,27,3.02,10,231.33,0.1818,17.14,3,2,2,7,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
14332,23,5,1943.51,47,2.63,393,388.7,0.0127,41.35,4,4,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14333,68,1,415.2,15,8.06,0,415.2,1.0,27.68,3,1,2,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
14334,17,12,4318.48,148,3.11,551,359.87,0.0217,29.18,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14335,17,2,468.26,55,2.29,80,234.13,0.0247,8.51,5,2,2,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
14336,17,4,1614.91,77,1.62,259,403.73,0.0154,20.97,5,3,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14338,162,3,928.1,43,2.97,375,309.37,0.008,21.58,3,3,3,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14339,243,2,620.27,21,2.0,186,310.14,0.0107,29.54,2,2,3,7,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
14340,219,1,134.7,6,2.93,0,134.7,1.0,22.45,2,1,1,4,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
14341,46,18,4467.32,185,2.53,693,248.18,0.0259,24.15,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14342,22,6,918.44,27,3.11,451,153.07,0.0133,34.02,4,4,3,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14343,422,4,1088.91,193,2.41,268,272.23,0.0149,5.64,1,3,3,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
14344,128,20,3333.7,140,3.58,498,166.68,0.0401,23.81,3,5,5,13,Champion,1,0,Champions,"Reward with loyalty perks, ask for reviews"
14345,39,1,108.98,6,3.49,0,108.98,1.0,18.16,4,1,1,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
14346,121,5,2315.75,123,3.48,376,463.15,0.0133,18.83,3,4,4,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14347,737,1,82.6,6,2.73,0,82.6,1.0,13.77,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
14348,261,1,409.57,18,2.96,0,409.57,1.0,22.75,2,1,2,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
14349,11,1,133.5,31,2.32,0,133.5,1.0,4.31,5,1,1,7,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
14350,275,3,972.03,55,4.11,155,324.01,0.0192,17.67,2,3,3,8,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14351,165,1,51.0,1,4.25,0,51.0,1.0,51.0,3,1,1,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
14352,158,4,1078.96,44,3.87,116,269.74,0.0342,24.52,3,3,3,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14353,216,3,376.5,18,1.67,216,125.5,0.0138,20.92,2,3,2,7,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
14354,6,2,163.62,9,1.24,24,81.81,0.08,18.18,5,2,1,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
14355,366,3,1014.45,57,2.28,261,338.15,0.0115,17.8,2,3,3,8,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
14356,80,2,701.23,33,3.9,1,350.62,1.0,21.25,3,2,3,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
14357,44,1,225.77,39,1.95,0,225.77,1.0,5.79,4,1,1,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
14358,390,2,400.06,21,1.59,38,200.03,0.0513,19.05,2,2,2,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14359,20,3,912.18,44,3.92,68,304.06,0.0435,20.73,5,3,3,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14360,32,4,2128.23,104,3.1,62,532.06,0.0635,20.46,4,3,4,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14361,579,1,214.71,14,2.71,0,214.71,1.0,15.34,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
14362,23,1,161.2,37,2.33,0,161.2,1.0,4.36,4,1,1,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
14363,403,2,227.47,8,3.43,49,113.74,0.04,28.43,2,2,1,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14364,109,8,3717.35,61,3.03,102,464.67,0.0777,60.94,3,4,5,12,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14365,395,2,634.68,50,1.96,287,317.34,0.0069,12.69,2,2,3,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
14366,526,1,136.0,1,8.5,0,136.0,1.0,136.0,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
14367,9,16,9261.52,270,3.18,267,578.84,0.0597,34.3,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14368,320,1,155.0,8,6.13,0,155.0,1.0,19.38,2,1,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14369,643,2,469.13,24,2.93,19,234.56,0.1,19.55,1,2,2,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14370,451,6,1175.78,37,6.6,226,195.96,0.0264,31.78,1,4,3,8,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
14371,296,1,100.5,4,3.78,0,100.5,1.0,25.12,2,1,1,4,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
14372,444,2,860.08,36,4.2,156,430.04,0.0127,23.89,1,2,3,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14373,359,1,76.55,4,11.63,0,76.55,1.0,19.14,2,1,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14374,542,1,108.0,7,8.36,0,108.0,1.0,15.43,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
14375,186,3,1132.99,176,2.74,355,377.66,0.0084,6.44,3,3,3,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14376,684,1,215.46,17,3.93,0,215.46,1.0,12.67,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
14377,192,2,617.05,11,9.15,70,308.52,0.0282,56.1,2,2,2,6,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
14378,622,1,131.25,9,3.69,0,131.25,1.0,14.58,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
14379,45,4,1268.91,93,3.32,436,317.23,0.0092,13.64,4,3,4,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14380,683,1,48.96,1,48.96,0,48.96,1.0,48.96,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
14381,53,2,631.34,104,1.64,399,315.67,0.005,6.07,4,2,3,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
14382,27,2,1246.8,227,1.81,363,623.4,0.0055,5.49,4,2,3,9,At Risk,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14383,39,3,1247.69,49,3.33,125,415.9,0.0238,25.46,4,3,3,10,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14384,501,1,58.5,3,1.95,0,58.5,1.0,19.5,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
14385,10,3,202.11,13,1.62,14,67.37,0.2,15.55,5,3,1,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
14386,297,1,142.4,7,3.89,0,142.4,1.0,20.34,2,1,1,4,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
14387,33,3,1770.56,125,3.38,76,590.19,0.039,14.16,4,3,4,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14388,11,16,6701.0,184,2.72,678,418.81,0.0236,36.42,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14389,66,5,1898.01,48,2.05,525,379.6,0.0095,39.54,3,4,4,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14390,11,13,6399.83,197,3.28,414,492.29,0.0313,32.49,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14391,577,1,135.6,14,0.81,0,135.6,1.0,9.69,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
14392,433,1,266.4,14,2.71,0,266.4,1.0,19.03,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
14393,219,1,67.95,5,5.39,0,67.95,1.0,13.59,2,1,1,4,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
14394,565,1,93.8,6,2.6,0,93.8,1.0,15.63,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
14395,3,20,8208.01,320,2.92,598,410.4,0.0334,25.65,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14396,66,7,2121.93,202,2.76,672,303.13,0.0104,10.5,3,4,4,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14397,3,19,2612.96,18,2.08,210,137.52,0.09,145.16,5,5,4,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14398,402,2,707.79,50,3.92,126,353.9,0.0157,14.16,2,2,3,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
14399,395,8,2113.16,119,2.64,280,264.14,0.0285,17.76,2,4,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14400,150,3,1732.47,71,1.65,482,577.49,0.0062,24.4,3,3,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14401,5,22,6795.9,171,1.78,721,308.9,0.0305,39.74,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14402,653,1,285.6,8,1.15,0,285.6,1.0,35.7,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
14403,131,6,1880.51,20,5.88,508,313.42,0.0118,94.03,3,4,4,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14404,34,13,2899.11,123,3.25,685,223.01,0.019,23.57,4,5,4,13,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14405,387,1,195.0,2,1.95,0,195.0,1.0,97.5,2,1,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14406,120,1,156.75,8,3.8,0,156.75,1.0,19.59,3,1,1,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
14407,108,6,2157.73,67,3.55,169,359.62,0.0353,32.2,3,4,4,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14408,11,11,4109.77,63,1.89,721,373.62,0.0152,65.23,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14409,72,9,3756.09,76,2.38,496,417.34,0.0181,49.42,3,5,5,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14410,93,11,2651.14,307,2.51,344,241.01,0.0319,8.64,3,5,4,12,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14411,311,1,1063.0,14,8.18,0,1063.0,1.0,75.93,2,1,3,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14412,43,3,1426.19,75,1.76,381,475.4,0.0079,19.02,4,3,4,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14413,363,4,770.37,93,5.97,326,192.59,0.0122,8.28,2,3,3,8,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
14414,92,8,2399.33,99,1.8,283,299.92,0.0282,24.24,3,4,4,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14415,2,23,12091.6,445,3.11,722,525.72,0.0318,27.17,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
14416,23,2,490.22,13,1.67,20,245.11,0.0952,37.71,4,2,2,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
14417,388,1,604.2,106,2.4,0,604.2,1.0,5.7,2,1,2,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
14418,4,3,1937.25,114,2.14,104,645.75,0.0286,16.99,5,3,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14419,11,7,1260.91,118,2.56,372,180.13,0.0188,10.69,5,4,4,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14420,100,4,1639.17,85,2.82,592,409.79,0.0067,19.28,3,3,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
14421,58,6,2469.37,72,2.54,634,411.56,0.0094,34.3,4,4,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
14422,1,19,10271.52,317,2.95,721,540.61,0.0263,32.4,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
